tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1836445017822437538',"Israel’s pager attack in Lebanon detonated thousands of handheld devices across of a slew of public spaces, seriously injuring and killing innocent civilians.

This attack clearly and unequivocally violates international humanitarian law and undermines US efforts to prevent a wider conflict.

Congress needs a full accounting of the attack, including an answer from the State Department as to whether any US assistance went into the development or deployment of this technology.",en,Tweet,2661,73601,11338,24566,11207508,2024-09-18 12:39:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1835780023749382145',"RT @amazonteamsters: 🚨BREAKING: Amazon drivers at DBK4 in Queens, NY marched on Amazon today to demand it recognize our union and deliver a Teamster contract. We are sick and tired of the low wages, dirty vans, and overwhelming routes. This is our moment to win what all Amazon workers deserve. https://t.co/VGhPZrIzfd",en,Retweet,390,12060,2939,345,673864,2024-09-16 16:37:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1835779899107274752/pu/vid/avc1/720x1272/ythNTbt8IYZ_l7_S.mp4?tag=12
'1834727643171733651',"RT @DouglasLFarrar: FTC Chair Khan has won more than 90% of her lawsuits. 

But you don’t have to take it from me… take it from @AOC https://t.co/RcQxBqLW8e",en,Retweet,225,2946,497,199,723162,2024-09-13 18:55:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1834727261896855552/pu/vid/avc1/720x1280/Xh5LBRo8pGQoNfCS.mp4?tag=12
'1834646801795699160',"RT @SenSanders: This is policy in the West Bank: shoot first, ask no questions later.

The US cannot continue to turn a blind eye to the illegal actions of the extremist Israeli government.

We cannot allow American citizens and innocent Palestinians to be killed with impunity.

We must act. https://t.co/1SJn0Cnwmk",en,Retweet,319,12737,3738,1011,828685,2024-09-13 13:34:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GXX5irOXIAAmrrp.jpg,https://pbs.twimg.com/media/GXX5irOWEAA5AIt.jpg,https://pbs.twimg.com/media/GXX5irWXMAAoziL.jpg"
'1834754409865080871',"RT @jordanzakarin: Huge news: The NLRB today ruled that Starbucks illegally closed all three stores in Ithaca. 

The agency ordered that those stores be re-opened, with the unionized staff re-hired and given 16 months of backpay.

This is why Starbucks is suing to destroy the NLRB. https://t.co/sNQgiEXxR8",en,Retweet,1742,40391,8759,1075,3911736,2024-09-13 20:41:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GXZbXlBXYAEXTt5.png
'1834655059788906691',RT @linakhanFTC: Look forward to joining Rep. @AOC this evening in the Bronx to hear from residents about the economic challenges they face and to share @FTC’s work defending Americans against corporate lawbreaking.,en,Retweet,25,1082,205,146,367249,2024-09-13 14:07:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1834343556669943899',"Nobody needs talking points to know Jill Stein hasn’t won so much as a bingo game in the last decade and if you actually give a damn about people, you organize, build power and infrastructure, and win.",en,Tweet,2632,78117,8624,8452,10146331,2024-09-12 17:29:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1834346302018105762',"This is a person running for President who doesn’t even know how many US Representatives there are.

If we want to be real about building alternatives to the status quo, we must build a left that is serious, powerful, and persuasive. This is not that. https://t.co/TOqAHzGvYS",en,Reply,250,10495,1147,1410,1183709,2024-09-12 17:40:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://x.com/lis_smith/status/1834314580178415697?s=46&t=2a4-5YlTro_Ily5an15DtQ,,
'1834247008409788689',"RT @evanhill: Haitians in Springfield, Ohio, are keeping their children home and reporting damage to their property as anti-immigrant conspiracy theories spread, fanned by statements by Trump and Vance https://t.co/aYaEK06uhb",en,Retweet,3147,47263,17551,6446,11821782,2024-09-12 11:05:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://haitiantimes.com/2024/09/11/haitian-immigrants-in-ohio-under-racist-attacks/,,
'1833926787664851437',@RepJohnLarson @RepAOC We’ve all needed a jump at some point! Happy to lend a hand 🚙 💜,en,Reply,2,505,13,19,8631,2024-09-11 13:53:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1833918433802813522',RT @davidhogg111: JD Vance could never,en,Retweet,698,69332,5307,5205,2479307,2024-09-11 13:20:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1833686139435122978',He sounds like a guy yelling at random people on 34th Street with a karaoke speaker,en,Tweet,2611,255135,28483,6877,6545997,2024-09-10 21:56:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1833686691787251863',@chrislhayes 1000%,und,Reply,11,3589,45,71,195920,2024-09-10 21:59:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1831432778770178254',"RT @MachinistsUnion: ""This union believes that a united working class will win a better future""

A big thank you to Labor Champion @AOC for the inspiring address to our delegates at the #IAM2024 Convention. Your powerful words resonate with our mission to improve the lives of working families. https://t.co/8yj20Yvzgs",en,Retweet,8,763,130,199,273094,2024-09-04 16:42:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#IAM2024,,photo,https://pbs.twimg.com/media/GWqOZjnXAAA6dVJ.jpg
'1830655916179587394',"RT @OliverHidWoh: This Labor Day, @AOC &amp; @TeamAOC are raising for EWOC who help organize work places across the country. 

If you’re able to, chip in to support @organizeworkers continue their crucial work. 
https://t.co/Z8vYKn9rEq https://t.co/oS3WxLj0QB",en,Retweet,21,611,157,147,328464,2024-09-02 13:15:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://secure.actblue.com/donate/aoc-email-20240902-ewoc,photo,https://pbs.twimg.com/media/GWfL2lQWQB0dXLt.jpg
'1830292233922482540',RT @BarakRavid: Tens of thousands of Israelis demonstrated tonight in Tel Aviv protesting the Netanyahu government's steps that delay the Gaza hostage deal (video: Amir Turkle) https://t.co/FI3d3i0KXQ,en,Retweet,357,10430,3075,712,2455747,2024-09-01 13:10:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1830292204662710272/pu/vid/avc1/1280x720/LIATStGm3kYq6mJq.mp4?tag=12
'1828811933509693603',"RT @UAW: 🧵UAW members at Cornell University have secured a historic tentative agreement, which includes record wage increases of up to 25.4%, a cost-of-living adjustment, and the elimination of the two-tier wage system. https://t.co/IcOeHNENts",en,Retweet,56,4491,1011,216,387188,2024-08-28 11:08:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GWE-cnGXgAAGsj7.jpg
'1828154468019634444',"@thedianamoreno ¡Felicidades, Diana! 🥰💓 Wishing all the love and happiness in the world to you and your family 🫶🏽",en,Reply,0,30,2,1,4286,2024-08-26 15:36:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1827105210671542640',"RT @TheKateMulgrew: Thank you @AOC for the shout-out last night on @StephenAtHome @colbertlateshow. I take great pride in my legacy as Janeway, especially inspiring the next generation of leaders. 

I wholeheartedly endorse @KamalaHarris &amp; @Tim_Walz - time for another #BlueWave2024 🌊 #KamalaHarris",en,Retweet,906,33266,5273,920,1811888,2024-08-23 18:06:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BlueWave2024,#KamalaHarris",,,
'1826648016281108638',"RT @keithellison: A Palestinian-American sharing his or her story, calling for cease fire and release of all hostages, and calling everyone to support the ticket against facism would be powerful.",en,Retweet,113,6413,1177,837,768941,2024-08-22 11:49:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1826620944208855524',"RT @HadarSusskind: Seeing Rachel and Jon Goldberg Polin on stage last night was powerful and heartbreaking. It was important because it was not about politics, it was about empathy and humanity. I cried as they shared their story and their grief with the world.",en,Retweet,26,737,107,70,266284,2024-08-22 10:02:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1826630081453982112',"RT @jewishaction: Families of Israeli hostages are joining the demand for Palestinians to not be barred from DNC stage. 

Both groups demanding ceasefire and a deal to return captives.",en,Retweet,121,4055,817,92,679813,2024-08-22 10:38:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1826626152049307934',"RT @UAW: If we want the war in Gaza to end, we can’t put our heads in the sand or ignore the voices of the Palestinian Americans in the Democratic Party. If we want peace, if we want real democracy, and if we want to win this election, the Democratic Party must allow a Palestinian American speaker to be heard from the DNC stage tonight.",en,Retweet,745,27471,7296,1942,2255086,2024-08-22 10:23:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1826454738201661908',"Just as we must honor the humanity of hostages, so too must we center the humanity of the 40,000 Palestinians killed under Israeli bombardment.

To deny that story is to participate in the dehumanization of Palestinians. The @DNC must change course and affirm our shared humanity.",en,Tweet,646,19126,3381,4428,3577701,2024-08-21 23:01:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1825710555459629566',"RT @JordanUhl: .@AOC at the DNC: Ever since I got elected, Republicans have attacked me by saying that I should go back to bartending. But let me tell you, I'm happy to. Any day of the week. Because there is nothing wrong with working for a living. https://t.co/Cvm0tJ3cB7",en,Retweet,1157,43283,3627,1527,2077731,2024-08-19 21:44:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1825710512216391680/pu/vid/avc1/1286x720/lQY-ipyOpG3brIak.mp4?tag=12
'1825712486911189224',"RT @MSNBC: Rep. Alexandria Ocasio-Cortez at the DNC.

“I, for one, am tired of hearing about how a two bit union buster thinks of himself as more of a patriot than the woman who fights every single day to lift working people out from under the boots of greed trampling on our way of life.” https://t.co/BU7q9SBrSV",en,Retweet,707,21822,3732,2366,1182501,2024-08-19 21:52:31,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>",,,video,https://video.twimg.com/amplify_video/1825712430128766976/vid/avc1/1920x1080/BT0w8QJumUcDC8vz.mp4?tag=16
'1825712658164887945',RT @Acyn: AOC’s full DNC speech https://t.co/4jHnHEl0mo,en,Retweet,8456,31248,5433,1021,3236965,2024-08-19 21:53:12,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",,,video,https://video.twimg.com/amplify_video/1825712424500293632/vid/avc1/1280x720/dvbYQeQRlEZpdR3R.mp4?tag=14
'1825543134530736437',"RT @ReedReports: New: Monday DNC speakers (via AM media briefing)
- UAW President Sean Fain
- Rep. AOC
- Hillary Clinton
- Rep. Jamie Raskin
- Rep. Jasmine Crockett
- Rep. Grace Meng
- Gov. Andy Beshear
- Sen. Rev. Raphael Warnock
- Sen. Chris Coons
- Pres. Joe Biden",en,Retweet,318,6085,982,335,893068,2024-08-19 10:39:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1825545290633674825',"Hello from Chicago! 👋🏽 

Happy to announce that I will be delivering remarks at @DemConvention TONIGHT.

📺 Tune in at 9pm EST:
https://t.co/XkHWK5qHXk https://t.co/ArfbvkwYT7",en,Tweet,513,41663,3477,3727,1602925,2024-08-19 10:48:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://demconvention.com/watch,photo,"https://pbs.twimg.com/media/GVWjwWUWoAAMgSN.jpg,https://pbs.twimg.com/media/GVWjwWTWsAEagOy.jpg,https://pbs.twimg.com/media/GVWjwWVXcAAJXXz.jpg,https://pbs.twimg.com/media/GVWjwWYXQAAQR6U.jpg"
'1823303866391163349',"RT @neeratanden: Seriously the double standard here is incredible.  For all the yapping on interviews, it would be great for people making these decisions to be accountable to the public.  Do they now admit they were wrong in 2016 or is the rule hacked materials are only used when it hurts Dems?  There’s no in between.",en,Retweet,175,10451,3108,392,912658,2024-08-13 06:21:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1823373693822652617',"RT @TeamAOC: 🗳️ @ilhan's primary election is TODAY!

Let's get out the vote, CD5! Polls are open until 8PM, and voters can find their polling location here: https://t.co/A5dsQLlgu6",en,Retweet,5,757,143,269,391687,2024-08-13 10:58:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://pollfinder.sos.state.mn.us/,,
'1822976654915813426',"If Vance is so fixated on who has kids, he must support pro-family policies, right?

Like a living wage?
Parental leave?
Child Tax Credit?
Affordable housing?
Guaranteed healthcare?
Universal childcare?

Oh right, he doesn’t.

He just wants an excuse to surveil &amp; subjugate women.",en,Tweet,1618,82519,11986,5374,3872658,2024-08-12 08:41:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1822966173857681599',TODAY! Let’s hit the phones for @IlhanMN! ☎️ 📞📲,en,Tweet,29,2581,319,1962,817998,2024-08-12 07:59:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1822310233013657872',"RT @KamalaHQ: Rep. @AOC: No one can tell me that Donald Trump is somehow the same as the Democratic ticket in any way, shape, or form. Tell that to a woman who is bleeding out in an ER in a state that doesn't guarantee abortion rights. This isn't a game https://t.co/IiIUYjmHHM",en,Retweet,715,42902,9138,4833,2042059,2024-08-10 12:33:11,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1822310189636145152/vid/avc1/364x650/fAKUYg9qEyBu0uKG.mp4?tag=14
'1821252182957588685',"RT @sunrisemvmt: .@AOC on @CoriBush's election last night: 

""This speaks to the corrupting role of our current campaign finance system and the fact that it is very hard to be a working class American that gets elected to office and stays in office.” https://t.co/dcBaNA2yon",en,Retweet,117,2541,546,900,416122,2024-08-07 14:28:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1821251896239140864/pu/vid/avc1/1280x720/J3RWMFw8imwZnCFb.mp4?tag=12
'1821171473572086196',"RT @CBSMornings: .@AOC tells CBS Mornings that VP Kamala Harris picked ""a uniter"" as her running mate, “not just for the Democratic Party, but for the United States.”

The congresswoman shares what Governor Tim Walz brings to the Democratic ticket. https://t.co/XSNMxq8M2v",en,Retweet,179,3571,599,795,422827,2024-08-07 09:08:09,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,,video,https://video.twimg.com/amplify_video/1821171188636254208/vid/avc1/1920x1080/yWuSFCgC221CSi62.mp4?tag=16
'1820915919419310097',Why are you sitting like that,en,Tweet,7245,358296,15949,29678,32414123,2024-08-06 16:12:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820902227927822489',RT @jdcmedlock: AOC on IG Live showing all the backpacks stocked with school supplies that her campaign is giving out to kids in her district. Love this! https://t.co/n9hFmnO3RF,en,Retweet,107,7688,544,316,975465,2024-08-06 15:18:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GUUkkukaMAAqWHy.jpg
'1820895123787673867',Going on IG live because why not,en,Tweet,58,5215,192,532,992221,2024-08-06 14:50:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820891576492814637',"St. Louis, TODAY’S the day to vote for @CoriBush! 🗳️

Polls are open until 7PM. Rally your family and friends to VOTE for abortion rights, union organizing, housing, and education.

She’s a champion for the people.

Find your poll site:
https://t.co/VRfpl0CCKO",en,Tweet,47,3319,660,1667,771017,2024-08-06 14:35:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.vote411.org/,,
'1820846151920230812',Dems in disconcerting levels of array,en,Tweet,2157,113375,10601,1147,6376694,2024-08-06 11:35:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820818457014960436',RT @EliotTricotti: Walz votó NO a PROMESA cuando estaba en la Cámara.,es,Retweet,16,350,51,36,295221,2024-08-06 09:45:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820819039955947605',"Vice President Harris made an excellent decision in Gov. Walz as her running mate.

Together, they will govern effectively, inclusively, and boldly for the American people.

They won’t back down under tight odds, either - from healthcare to school lunch.

Let’s do this 💪🏽",en,Tweet,787,81172,7627,3939,4543690,2024-08-06 09:47:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1820524648788054100',"RT @UAW: Cori Bush has always been there for working class people. And the UAW has her back.  Missouri, vote Cori Bush for Congress on Tuesday, August 6th!",en,Retweet,26,3288,695,226,776378,2024-08-05 14:17:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1819442536630702457',"RT @petrogustavo: Estoy absolutamente de acuerdo con la representante a la cámara de los EEUU Alexandria Ocasio.

Las actas del CNE y su auditaje son fundamentales para la transparencia de cualquier proceso electoral.

Como tambien es fundamental que Alexandria y su bancada progresista nos pueda ayudar en hacer comprender a la sociedad estadounidense toda, que la manera más eficaz para detener el éxodo migratorio es lograr un gran pacto americano que contemple la democracia, la paz y el progreso en los pueblos del sur. 

Mucha más democracia, mucha más paz, mucho más progreso, ( sin carbono) y nunca más los bloqueos antihumanos. Gracias Alexandria",es,Retweet,79,6580,2694,1846,875456,2024-08-02 14:37:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1819027974986854442',"El respeto por unas elecciones libres y justas es un valor fundamental que une a las américas. La democracia, la libertad y la paz deben ser respetadas y las voces del pueblo venezolano deben ser escuchadas, libres de intervención.

Observadores internacionales de la elección en Venezuela han dejado claro en que las autoridades electorales venezolanas deben publicar los datos electorales, completos y detallados, de cada puesto de votación, conforme a las propias leyes del país. El cumplimiento de las leyes electorales y la transparencia en los resultados electorales son normas básicas para validar las elecciones en las democracias, y son normas que Venezuela debe aplicar si desea que los resultados electorales sean reconocidos y respetados alrededor del mundo. El no cumplir con esto traerá más inestabilidad a una región y a un pueblo que ya ha sufrido tanto. 

La violencia y la represión no traerán paz al pueblo de Venezuela. Para eso es necesario la transparencia. Nos sumamos al llamado a la desescalada para abrir la puerta a la paz.",es,Tweet,207,7411,1970,1424,1876152,2024-08-01 11:10:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1818669778959319147',"RT @MorePerfectUS: NEW: Lina Khan is public enemy no. 1 for billionaire megadonors. Why?

Because she approaches her work in government like few others: by analyzing who has too much power, and who has too little.

We asked her to explain her approach in a new interview. https://t.co/YBK2cbjkAj",en,Retweet,354,2290,821,96,395129,2024-07-31 11:27:19,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1818668290602156035/vid/avc1/1920x1080/UPzGw1gTynq6tAtH.mp4?tag=16
'1817937493859123222',"Being obsessed with repressing women is goofy.

Trying to watch what LGBTQ+ people do all the time is abnormal.

Punishing people who don’t have biological offspring is creepy.

It’s an incel platform, dude.
It’s SUPER weird.
And people need to know.",en,Tweet,2443,141789,19914,9921,7803772,2024-07-29 10:57:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1816577689563640076',"We just got one BIG step closer to protecting victims of nonconsensual deepfake pornography.

The DEFIANCE Act just passed the Senate, 100-0.

Thank you @SenatorDurbin for your partnership and to my GOP colleagues for their good faith support of this bill.
https://t.co/ID9MQLrcZI",en,Tweet,1239,52317,4548,976,4117157,2024-07-25 16:54:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.rollingstone.com/politics/politics-news/aoc-deepfake-porn-bill-senate-1235067061/,,
'1816200931848950184',"RT @RashidaTlaib: I will never back down in speaking truth to power. 

The apartheid government of Israel is committing genocide against Palestinians. Palestinians will not be erased. Solidarity with all those outside of these walls in the streets protesting and exercising their right to dissent. https://t.co/TSbbXdv13U",en,Retweet,3851,292587,78892,16472,10863780,2024-07-24 15:57:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GTRxH39WcAAAqn0.jpg
'1816178848876355964',"Just so we’re clear, Netanyahu has lost so many people that he is addressing just a fraction of Congress. 

When this happens, they fill the seats with non-members, like what they do at award ceremonies, in order to project the appearance of full attendance and support.",en,Tweet,3289,107642,19307,7712,9065343,2024-07-24 14:29:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1816213861168566366',@elonmusk Hmm 🤔 sometimes being quiet is free and good for you https://t.co/6SN9InW62v,en,Reply,346,29638,1566,1204,637787,2024-07-24 16:48:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GTR84WxWIAAbvSc.jpg
'1816098003113107812',"RT @keithboykin: Netanyahu’s publicity stunt visit to the US has been a debacle. No US official met him at the airport. A meeting with President Biden was postponed. Vice President Kamala Harris won’t preside over his address to Congress. And many will boycott his speech.

https://t.co/587lzMhYEf",en,Retweet,303,11296,3095,1613,606162,2024-07-24 09:08:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://slate.com/news-and-politics/2024/07/netanyahu-congress-address-israel-johnson-biden-trump-harris.html?fbclid=PAZXh0bgNhZW0CMTEAAaZBmHwtmFu47rtVmV0NvvD7zL4g3owVjyOqmhf2MPVspE-iLTrhGbt1X2M_aem_5fXusbg-tMBIkXj7qY_TqA,,
'1815869396189077746',What women who attack others like this don’t realize is whoever they think they’re appealing to calls them “DEI” too the moment they leave the room.,en,Tweet,545,43015,4757,6175,2606586,2024-07-23 17:59:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1815842132269158845',"It is a dark day in US history when an authoritarian with warrant requests from the International Criminal Court is allowed to address a joint session of Congress.

40k Palestinians are dead.
Hostages aren’t home.
Netanyahu is a war criminal.
I will be boycotting his address.",en,Tweet,2870,181485,26847,13121,7643835,2024-07-23 16:11:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1815763445159010373',"RT @msainat1: Seven major labor unions, the UAW, AFA, SEIU, NEA, APWU, UE, and IUPAT have called on the Biden Administration to halt all military aid to Israel https://t.co/8X8VnM2mii",en,Retweet,602,14782,4828,218,1418327,2024-07-23 10:58:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GTLjI_8XkAAnmh4.png
'1815533035892175282',"RT @KevinFreyTV: Rep. @AOC says @KamalaHarris is ""more than up to the task.""

Also warns re: Harris: ""It's going to be very important that we brace ourselves for some of the unfair, misogynistic, and racial undertones, overtones, explicit attacks and implicit attacks that she may be subject to."" https://t.co/Zq38WxJiwU",en,Retweet,482,27012,3902,1642,2230998,2024-07-22 19:43:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1815532246540877824/pu/vid/avc1/1280x720/E6LIZs7QTwVFTJZS.mp4?tag=12
'1815475217134961029',"Vance’s stump has got a nice Jeb Bush quality to it. And I mean that in the worst way possible.

The lone, singular clap at the end is just 👩🏽‍🍳👌🏽",en,Tweet,1220,56560,4821,2888,2996973,2024-07-22 15:53:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1815415901312999459',RT @johniadarola: Great question,en,Retweet,96,2424,297,210,520831,2024-07-22 11:57:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1815379671522885941',@erikmbaker Maybe you should think harder,en,Reply,220,4338,146,975,2166452,2024-07-22 09:33:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1815179139806331043',"Kamala Harris will be the next President of the United States. I pledge my full support to ensure her victory in November.

Now more than ever, it is crucial that our party and country swiftly unite to defeat Donald Trump and the threat to American democracy.

Let’s get to work.",en,Tweet,3984,343477,37293,21004,13940565,2024-07-21 20:16:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1814711352058929405',"RT @SecretaryPete: I am hearing reports of some airlines only offering flight credits to passengers for cancelled flights. 

Let me be clear — you are entitled to get your money back promptly if your flight is cancelled and you don't take a rebooking.",en,Retweet,2565,93073,18165,1701,5699825,2024-07-20 13:17:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1814486191787417614',It’s giving Stew Leonard’s,en,Tweet,246,4955,323,877,1341974,2024-07-19 22:23:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1814406203746755034',"Yep. People can listen for themselves and draw their own conclusions.

But folks need to hear the truth about aspects of this convo that are not being adequately addressed when the stakes are so high. First ballots go out in ~8-9 weeks.

Watch here: https://t.co/Omc5rzNEds",en,Tweet,123,1861,375,703,761768,2024-07-19 17:05:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.instagram.com/reel/C9l41vgOAGj/?igsh=eTB4OHptdHVoc3Z5,,
'1814356508227846242',".@UAW knows a hustle when they see one. 💪🏽⚙️

They know the one thing you can take to the bank is that if Trump’s lips are moving, he’s lying.",en,Tweet,112,21265,4125,4298,1399224,2024-07-19 13:47:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1814147094417969563',"I’m about to go on IG live to talk about this whole electoral situation. Yes, it’s late. No, it’s not the ideal hour. But I just finished work so here we go

See you soon.",en,Tweet,490,19008,1280,4107,2790676,2024-07-18 23:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1813811737961079293',RT @UFWupdates: Guess they don’t eat. The majority of the food that feeds America is from our domestic food supply. Brought to you by immigrant workers - from the fields to the roads to the checkout counter.,en,Retweet,284,14651,4508,1204,1185231,2024-07-18 01:43:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1813430526511857947',"Young people don’t take well to bigoted leaders who attack LGBTQ+ rights, outlaw abortion, cozy up to gun manufacturers + oil execs, and support a rapist for President.

If you want to be cool so badly, try giving a damn about other people beyond yourself. Might open a few doors.",en,Tweet,1423,68387,8609,16817,14066033,2024-07-17 00:28:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
