tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1882385906004574233',"I know that the liberal globalist tech CEOs despise President Trump deep down from their gut - ""He will only last another 4 years. While my tech empire will endure for decades, and beyond just America"".

That's what they really think. Yes, I'm talking about @sama and Mark Zuckerberg, etc. 

They're playing at being our friends and pretending that past sabotages, interference, hoaxes, censorship, etc., didn't happen.",en,Tweet,2,39,13,3,1977,2025-01-23 06:12:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882382692454736253',"RT @JimFergusonUK: 🚨 BREAKING: Russia Accuses Bill Gates of Funding Bioterrorism 🚨

In a shocking revelation, Russia's Ministry of Defense (MOD) has accused billionaire Bill Gates of funding ""bioterrorism-related activities"" with the alleged goal of population reduction.

During a high-stakes press briefing, Major General Aleksei Rtishchev, Deputy Chief of the Nuclear, Chemical, and Biological Protection Troops of the Russian Armed Forces, pointed fingers at the Gates Foundation, claiming it is a primary sponsor of the U.S. African Biolab Complex.

The allegations raise chilling questions about the involvement of global elites in dangerous biological research. Could this mark a turning point in the ongoing global debate about biolabs and their purpose? What is being hidden from the public?

The world waits for answers. 🌍

https://t.co/3jOS9ZMe1w",en,Retweet,6437,81792,30555,4317,2237247,2025-01-23 05:59:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gh-Qv-IXcAA_6h1.png
'1882385261776314393',@JimFergusonUK Even the Russians know.,en,Reply,0,33,1,0,1370,2025-01-23 06:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882258589525688364',"RT @Cernovich: Reid Hoffman funded those “sexual assault cases” against Trump in New York. 

What is going on here?

Sam Altman and OpenAI cozy up to Trump.

Another coup is in the works!",en,Retweet,150,8447,2577,186,200056,2025-01-22 21:46:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882273647999791225',RT @Cernovich: Sam Altman hired Bill and Hillary Clinton henchmen to run his political office. https://t.co/eAIC19I1tk,en,Retweet,129,3634,1115,83,202904,2025-01-22 22:46:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gh8t5-GbYAA2Qyp.jpg,https://pbs.twimg.com/media/Gh8t5-GbMAAWfsB.jpg"
'1882195098420859240',"RT @Cernovich: Epstein island attendee Reid Hoffman funded the lawfare against Trump, said he wanted Trump to have been killed (this was a few days before the assassination attempt), and Sam Altman is a big fan of Reid! https://t.co/U1qM9gGWhc",en,Retweet,922,16944,5130,714,23933553,2025-01-22 17:34:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gh7mdb8bEAAcjzd.jpg
'1882193659145396245',"RT @JesseKellyDC: Pam Bondi should have been confirmed about 30 seconds after Trump was sworn in.

Completely unacceptable to have this lag time with that critical position. Insane, actually.",en,Retweet,180,58603,8993,894,514865,2025-01-22 17:28:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882247267618623580',"RT @drmarkhyman: A new report reveals toxic heavy metals like lead and cadmium in nearly half of protein powders tested.

These toxins can harm your brain, heart, and kidneys—and they’re hiding in products marketed as “healthy.” 🧵",en,Retweet,1977,4753,850,242,627663,2025-01-22 21:01:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1882259573765243258',RT @elonmusk: Altman literally testified to Congress that he wouldn’t get OpenAI compensation and now he wants $10 billion! What a liar.,en,Retweet,6542,154733,29478,13020,32431737,2025-01-22 21:50:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882321384774488202',@LauraLoomer She's a disgrace.,en,Reply,0,12,1,3,441,2025-01-23 01:56:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882268963645612255',"RT @NicoleShanahan: Mr. VP @Mike_Pence, I say this with all due respect for you as a person and for the office you once held, but I believe your recent attacks against Bobby are deeply misguided. I’m not suggesting you’ve *knowingly* aligned yourself with sinister interests, but I do urge you to reevaluate your motives and the voices of the people who are in your ear. Your reputation as a strong man of faith who cherishes children and values life is well known—but your words and actions of late run in direct contradiction to those beliefs. You’ve wrapped yourself in the cloak of “pro-life” while belittling and mocking as “conspiracy” the legitimate concerns of mothers all across this country for the health of their children—specifically as those concerns relate to EMF exposure and vaccine injuries. Does your definition of “pro-life” include a mother’s well-being and her capacity—or inability—to conceive? Does it address the fertility crisis we’re facing and the reports linking mRNA vaccines to infertility in women?",en,Retweet,1074,32302,6827,1122,1121608,2025-01-22 22:27:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1882266658095476736/vid/avc1/1920x1080/LduiIjjNsIfWNW1F.mp4?tag=16
'1882230464976421153',RT @elonmusk: https://t.co/G539vK6AIP,zxx,Retweet,8020,165066,23701,8385,33151222,2025-01-22 19:54:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gh8GogMWQAAzJ-E.jpg
'1881907061493244353',RT @MdBreathe: You can’t “vaccinate” cancer.  You “vaccinate” to avoid liability.,en,Retweet,418,13093,2660,568,506617,2025-01-21 22:29:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881751272661086516',"RT @SenRickScott: On Jan. 20, 2009, Democrats confirmed SEVEN of Obama’s nominees. 

Yesterday, we confirmed just one of President Trump’s nominees. 

Enough of Democrats’ stall tactics - we must confirm Trump’s team ASAP.",en,Retweet,432,76895,17143,3758,1125788,2025-01-21 12:10:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881930385053073861',"RT @DerrickEvans4WV: I am happy to be pardoned by President Trump.

That’s a great start.

Now I want to see the arrests of Merrick Garland, Nancy Pelosi, &amp; Jack Smith.",en,Retweet,12,2275,322,91,38156,2025-01-22 00:02:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1882083937847259261',"RT @VivekGRamaswamy: An injustice somewhere is an injustice everywhere. The selective prosecution &amp; imprisonment of Ross Ulbricht was a miscarriage of justice. He’ll never get those 10 years back, but grateful he still has a bright life ahead of him.",en,Retweet,290,10986,1370,546,703720,2025-01-22 10:12:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881845209073324381',"RT @DawnsMission: It is very important for President Trump to address the issues with the COVID vaccine and take it off the market.

Until he does that it will be hard for many of us to trust any new mRNA vaccine being introduced even if it is to cure cancer.

Please retweet this to send a clear message.",en,Retweet,81,4448,1949,316,86699,2025-01-21 18:23:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1882080514036859171',"RT @JohnStrandUSA: Look, nobody loves and supports President Trump more than me. I literally went to prison for him—and I would do it again if I had to.

But I do not want to hear another damn thing about vaccines. Enough with that poisonous garbage already.

PREVENT disease, don’t PROFIT from it!",en,Retweet,168,22346,4504,873,173280,2025-01-22 09:58:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881887497451712893',"RT @DerrickEvans4WV: Trump should defund NPR &amp; PBS.

There’s no reason for the tax payers to continue funding that liberal propaganda.",en,Retweet,11,4863,660,140,69193,2025-01-21 21:11:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881404382610444468',"RT @EndWokeness: JD Vance was born in the poorest part of the country to a drug-addicted single mother.

Now he is the VP of the USA. https://t.co/rOuI9r8EhB",en,Retweet,9767,367465,33381,3859,14064975,2025-01-20 13:12:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GhwXUETWoAAr1DG.jpg,https://pbs.twimg.com/media/GhwXUEUXoAAhEH7.jpg"
'1881840727048769642',"RT @DawnsMission: Don't you think that before we start talking about a new mRNA cancer vaccine, we need to address the COVID mRNA vaccine that is causing cancer and still being used.",en,Retweet,204,15850,3849,812,294421,2025-01-21 18:06:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1881876255093686678',RT @RudyGiuliani: Do you think I should sue all the newspapers who lied about me?,en,Retweet,63,24508,3334,41,210070,2025-01-21 20:27:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881569529744220589',"RT @EndWokeness: The moment when peaceful January 6th protestor Captain Kuehne (20+ years of honorable service) learns of his pardon:

 https://t.co/qUTPvTRo7j",en,Retweet,5276,208234,27099,3469,3950639,2025-01-21 00:08:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1881560314035994624/pu/vid/avc1/720x1280/c4yu5q8Q8Jddulyn.mp4?tag=12
'1881866103250723293',"RT @RealJamesWoods: President Trump has accomplished more for this great nation in two days than the last “president” accomplished in half a century. 

America is reborn. 🇺🇸",en,Retweet,248,58747,8566,1942,842047,2025-01-21 19:46:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881860862795034943',RT @EndWokeness: Does this mean Swifties = HitIer youth? https://t.co/rfCZVdltT1,en,Retweet,10760,221962,31958,5993,10554359,2025-01-21 19:26:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gh22esmWsAAn5Ys.jpg,https://pbs.twimg.com/media/Gh22esmXoAAGnls.jpg"
'1881866189024137320',"RT @DschlopesIsBack: Since the Left and the media are claiming that Elon Musk is a ""Nazi"" for extending his arm out to the crowd in love, here is a thread full of Democrats that are now confirmed Nazis, according to their own insane logic.

🧵THREAD https://t.co/DnwTM66LUB",en,Retweet,1467,9505,1845,384,665696,2025-01-21 19:47:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gh27U2IWwAAYfuH.jpg
'1881603790584881634',RT @laralogan: A Jan 6 family reunited!!!! Derek and Amy Kinnison. Amazing. Thank God - and the President. https://t.co/sc18cyTrrK,en,Retweet,163,38112,5553,386,247582,2025-01-21 02:24:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GhzMrMSWEAAuzkG.jpg
'1881951428530610236',"RT @JohnStrandUSA: “We are the media”

And we are telling you that J6 was a corrupt government entrapment fraud. KEEP SHARING THE TRUTH

• @WeAreJ6alliance
• @HelpStopHate
• @InvestigateJ6",en,Retweet,29,791,513,9,8918,2025-01-22 01:26:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881743240249921674',"RT @JimFergusonUK: 🚨 EXPLOSIVE: Biden Family Scandal About to Erupt? 🚨

With Trump back in the White House, its all about to come out.

Newly discovered bank accounts tied to the Biden family reveal millions in laundered funds from China, Romania, and Russia, traced back to Joe Biden's time as VP. Among the findings: $240K in direct wire transfers to Biden himself—with no explanation.

This isn’t just a scandal; it’s a potential crime of historic proportions. The American people deserve answers: Who sent the money? Why? And what was promised in return?

With mounting evidence, is prison time looming for Biden? These revelations could trigger a political earthquake and shake the very foundations of the Biden family.

Accountability is overdue. Justice must prevail. Stay tuned—this could be the story that changes everything.",en,Retweet,3935,48991,18007,1145,1565083,2025-01-21 11:38:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1881738092458971142/pu/vid/avc1/1280x720/LvVeofX2MDN8KcH7.mp4?tag=12
'1881823787450085549',"RT @BrandonStraka: My judge was Dabney Friedrich. 

Judge Friedrich is responsible for ruling that the  1512 “Obstruction of an Official Proceeding” felony COULD be used against the J6ers. 

This felony charge was used as a weapon to force guilty pleas, and was given to many J6ers who chose to try to defend themselves at trial (100% of them lost). 

Countless people spent years in prison on the 1512 charge, which was as overturned by the Supreme Court this year- for being unconstitutional and wrongfully applied. 

I went through 10 months of torment by the FBI and DOJ before meeting Judge Dabney Friedrich for the first time. 

I honestly believed that when I had the opportunity to stand before a judge, impartiality and fairness would finally come into the picture. 

I couldn’t have been more wrong. 

She was openly hostile, aggressive, contemptuous, irrational, and blindly prejudiced. 

She treated me like a murderer. And she was even worse to my attorneys. 

She seemed to relish in attacking us knowing that the media was listening and lapping up all of the content she was serving up for them. 

As a futile exercise, we filed for early termination of my probation after several years, and Judge Friedrich denied it, stating, “His minimizing of his and others' unlawful acts on January 6 evinces a continued lack of remorse and an ongoing need to protect the public from future crimes”. 

I will spend the rest of my life working to make sure that Judge Dabney Friedrick as well as any of the other January 6th judges never advances in the federal court system, and sure as hell never gets anywhere near our Supreme Court.

All of these DC judges must be impeached.",en,Retweet,1622,43257,20250,2040,649641,2025-01-21 16:58:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gh2UwnEXgAApLuj.jpg,https://pbs.twimg.com/media/Gh2UwnGW8AA-Hr0.jpg,https://pbs.twimg.com/media/Gh2UwnHXIAA82P6.jpg,https://pbs.twimg.com/media/Gh2UwnFWMAAcxby.jpg"
'1881705797559992511',"RT @JohnStrandUSA: WOW: J6 patriot @BrandonStraka gives a tearful thank you to President Trump for keeping his promise

Trump resisted pressure from cowardly RINO politicians, using pardons to exonerate innocent protesters entrapped by weaponized government.

VINDICATION 🇺🇸
https://t.co/KNNUYp1Ghk",en,Retweet,85,4513,1118,81,32437,2025-01-21 09:09:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1881538130873851906/vid/avc1/1278x720/p_aC3-qEa2rBmH-p.mp4?tag=16
'1881873513629523968',"RT @POTUS: In total, before the end of my first full business day in Washington and the White House, we've already secured nearly $3 trillion of new investments in the United States. And probably, that's going to be six or seven by the end of the week. https://t.co/O8e0AZYxGJ",en,Retweet,6330,234168,31111,9067,10338279,2025-01-21 20:16:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1881871119428222976/pu/vid/avc1/1280x720/Fxxf8aCZGH1wfUb5.mp4?tag=12
'1881928371179020516',RT @elonmusk: I was honored to be in the Oval Office tonight when @POTUS signed this,en,Retweet,6043,298163,37085,10528,51112220,2025-01-21 23:54:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881743151267999928',"RT @BrandonStraka: I just got a call from Rudy Giuliani to congratulate me on my pardon. ❤️

Here’s a guy who understands the weaponization of the justice system and has paid dearly, as I have. 

But we’re SO BACK, BABY!!!!

@RudyGiuliani @MariaRyanNH https://t.co/cheEsUfGLC",en,Retweet,82,18926,2769,340,132258,2025-01-21 11:38:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gh1LKy3XYAAz3Ur.jpg
'1881722851021258807',"RT @ScottPresler: I AM SPEECHLESS 

We just got Pennsylvania voter registration data. 

A political earthquake is happening in the Commonwealth. 

There are no other words to explain it. 

The numbers I’m about to share with you should have democrats hitting the panic button. 

Stand by.",en,Retweet,1667,91523,10785,1187,2133134,2025-01-21 10:17:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881702979130241290',"RT @JimFergusonUK: 🚨 Should Trump Ban George Soros from America? 🚨

The name George Soros has become synonymous with globalist agendas, radical destabilization, and funding movements that threaten national sovereignty. From fueling chaos in the streets to pushing policies that undermine American values, Soros’s influence is felt far and wide.

The question is clear: Should President Trump take decisive action and ban Soros from America?

A man whose billions have been used to back open borders, attack free speech, and promote anti-American ideologies should have no place influencing the future of this great nation.

America First means protecting the Republic from all enemies—foreign and domestic. Is it time to stand up and say, “No more”?

The people are watching, and the call for justice grows louder every day.",en,Retweet,17,1608,256,379,23607,2025-01-21 08:58:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gh0mmnNWQAAH0Fp.png
'1881490540812018148',"RT @MobofJoggers: ELON IS AUTISTIC. HE'S ISN'T A N@Z1

😡 I'm angry right now. I have a brother who is autistic and I know a thing or two about this.

Most autistic people have difficulty expressing feelings. Elon does not express feelings very often. When he put his hand over his heart and then put his hand out towards the crowd, he was attempting to share love. 

That's actually difficult for many autistic people. He felt strongly about something and was trying to express that. 

For many people to suggest that he was making a n@z1 salute is completely beyond acceptable and shows their ignorance or that they are being intentionally deceptive.

Elon was expressing love, stop trying to make it into anything else!",en,Retweet,1684,34084,4810,6655,10856752,2025-01-20 18:54:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881733615706636733',"RT @GeorgePapa19: Things just got very bad for Liz Cheney

https://t.co/9G45t2rzWv",en,Retweet,20,529,119,32,33430,2025-01-21 11:00:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://conservativebrief.com/biden-for-7-88921/?utm_source=CB&utm_medium=539,,
'1881733553916125646',"AI and quantum computing will make America the decisively greatest nation in the history of mankind, including the infinitely distant future.🇺🇸

@realDonaldTrump @JDVance @elonmusk",en,Tweet,0,8,2,6,834,2025-01-21 11:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881731153780212110',RT @TomFitton: CIA at Capitol at Jan 6...@realDonaldTrump admin should disclose details!,en,Retweet,87,3604,1636,66,74500,2025-01-21 10:50:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1870277911309365387',"RT @JackPosobiec: A pardon is not good enough for the J6ers

After they are pardoned we will launch a class action LAWSUIT against the J6 Committee members personally so they are made whole

Starting with Liz Cheney

https://t.co/2ZMaIsNO6H",en,Retweet,1229,83973,20031,2508,2373091,2024-12-20 20:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1870249087712538625/vid/avc1/888x484/9Wig16pf5x4GT0iX.mp4?tag=16
'1881613539250733196',"As 
@realDonaldTrump
officially becomes our President, we hold close the memory of Corey Comperatore, who with unfathomable bravery gave his life to shield others from harm at the Butler rally. His actions were not just those of a protector but of a true hero, demonstrating the highest form of love — laying down one's life for another. In this moment of national transition, we honor Corey, not only for his courage but for the enduring legacy of kindness and self-sacrifice he left behind. 

His memory will remind us to live with empathy, to act with bravery, and to always stand for the safety and dignity of our fellow Americans.",en,Tweet,0,37,6,3,1111,2025-01-21 03:03:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GhzVieSaIAEFMgl.jpg
'1881510434420989982',"RT @drsimonegold: I have just received notice that I was granted a full and unconditional pardon for January 6th.

I have wept tears of joy. The severe abuses of power from the Biden DOJ have finally been acknowledged and rectified.

Thank you @realDonaldTrump for standing with us. 🇺🇸 https://t.co/4AvYMItU49",en,Retweet,1511,100570,19728,3420,1155960,2025-01-20 20:13:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Ghx3w37WMAE11-F.jpg
'1881581279667466504',"RT @BrandonStraka: In 2017, I was a Democrat who cried when Donald Trump took office. I was terrified because the liberal media that I then trusted told me that Trump would round up people like me, put me in jail, take my rights away, and marginalize me and destroy my life. 

In 2021, Joe Biden took office, and he did everything to me that the media said that Donald Trump would do. 

In 2025, I cried again the day Donald Trump took office. 
But this time it was because Donald Trump liberated me. 

@realDonaldTrump",en,Retweet,284,13521,2852,291,111071,2025-01-21 00:55:09,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,
'1881591943450530195',"We're officially free from the corrupt, dictating, and criminal racketeering organization, WHO, which is owned by Big Pharma and Bill Gates. America is its own sovereign nation, and Americans are not Bill Gates' lab rats!

#MAGA #MAHA",en,Tweet,4,123,23,11,3395,2025-01-21 01:37:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#MAGA,#MAHA",,,
'1881579607079489651',"RT @MakisMD: NEWS: President Trump withdraws United States from the World Health Organization @WHO!

Of all the Executive Orders he signed today, I consider this one of the most important.

It will be much harder to launch another scamdemic, with Influenza H5N1 or otherwise, without the US.",en,Retweet,387,11065,2005,303,273426,2025-01-21 00:48:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1881578037063335936/pu/vid/avc1/1280x720/ipN2-Fk55K6VD17s.mp4?tag=12
'1881539632183271676',RT @elonmusk: That’s what is really gutting them,en,Retweet,6637,344069,47444,11142,32531773,2025-01-20 22:09:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881468152372240821',"RT @Liz_Wheeler: Trump was impeached because he asked Zelenskyy on the phone about the Biden family criminal cartel.

Today, Joe Biden, as his final act in office, pardoned his entire criminal cartel family.

They were criminals all along.

And they tried to take Trump out for noticing.",en,Retweet,2972,127065,31020,1196,1095129,2025-01-20 17:25:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881455260151267638',RT @TomFitton: Yes.,qst,Retweet,269,21271,4044,608,554764,2025-01-20 16:34:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1881519474261549547',"RT @EricLDaugh: 🚨 JUST IN: Trump has ordered more water be routed to southern California, which has been grappling with fires and lack of water.

The order is titled ""Putting People over Fish: Stopping Radical Environmentalism to Provide Water to Southern California.""

It will... ""route more water from the Sacramento-San Joaquin Delta to other parts of the state for use by the people there who desperately need a reliable water supply. """,en,Retweet,2417,75420,13441,898,2750756,2025-01-20 20:49:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1881477069034692610',"RT @JohnStrandUSA: WOW: @elonmusk’s Grok clearly shows Biden’s corrupt pardons are invalid.

We the People must unite to DEMAND that unconstitutional “preemptive pardons” are overturned and that justice is served.

Who will stand up with me? 👇🏼 https://t.co/xd5MfOzQiS",en,Retweet,129,2707,1476,84,49715,2025-01-20 18:01:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GhxZbCbWkAAupnr.jpg
'1881523494976188867',"RT @GenFlynn: Exceptional executive order…the 51 signers of the fake Russian collusion bullshit Hunter Biden letter AND former NSA John Bolton (for leaking inappropriately classified material) will all lose their clearances and hopefully their livelihoods. They lied to the American people causing untold mayhem for the United States of America. Losing their clearances should only be the beginning of their punishment. 

https://t.co/EmjhUh26rO",en,Retweet,950,69629,14487,1239,1078525,2025-01-20 21:05:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881412544184860964',"RT @RealAlexJones: BREAKING: Trump Says Nancy Pelosi May Have Orchestrated January 6

WATCH LIVE
https://t.co/8B8Q4Z3IIP https://t.co/bjZ1evl0TC",en,Retweet,9761,232141,35090,8024,28844126,2025-01-20 13:44:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://x.com/i/broadcasts/1yoJMyyDrlOJQ,video,https://video.twimg.com/ext_tw_video/1881412410667327488/pu/vid/avc1/1280x720/dWHHsKjeFZ_Z8GC3.mp4?tag=12
'1881555674842230866',"RT @laralogan: URGENT: Multiple reports coming in from family members, prisoners & J6 advocates of halfway houses refusing to release J6 prisoners in spite of their pardon - and reports from the DC Gulag of 17 armed and masked guards pushing some 8 prisoners back in their cells and a guard threatening to get one of them on the outside. More to come.",en,Retweet,1303,38483,15750,1892,2272462,2025-01-20 23:13:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881560564394275090',RT @elonmusk: Yes,qst,Retweet,7806,303614,61534,11534,24458039,2025-01-20 23:32:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881499625607327785',"RT @nicksortor: 🚨 #BREAKING: President Trump has now begun FIRING immigration judges and senior immigration leadership, “stunning officials,” per NYT and CNN

GOOD! Trump is rebuilding the broken immigration system from the ground up at BREAKNECK speed! 🔥 https://t.co/rNbW3s2Qgr",en,Retweet,1367,84903,17608,869,1180565,2025-01-20 19:30:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BREAKING,,photo,"https://pbs.twimg.com/media/Ghxt1a8WkAAbRih.jpg,https://pbs.twimg.com/media/Ghxt1a7W0AAlZc1.jpg"
'1881531581376123114',"RT @JohnStrandUSA: Tonight is nothing less than the greatest victory of my entire life—a life that was nearly destroyed by J6:

𝑻𝒉𝒆 𝑮𝒓𝒆𝒂𝒕𝒆𝒔𝒕 𝑨𝒎𝒆𝒓𝒊𝒄𝒂𝒏 𝑳𝒊𝒆 𝑬𝒗𝒆𝒓 𝑺𝒐𝒍𝒅

but we refused to surrender—we trusted in God and we chose to FIGHT, FIGHT, FIGHT…and WE WON!! 🇺🇸 https://t.co/prJgqoaUVM",en,Retweet,237,12581,2673,258,90000,2025-01-20 21:37:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1881531432641634304/vid/avc1/1080x1718/FD7fVaizrxz9sNst.mp4?tag=16
'1881529880439071119',"RT @elonmusk: That’s a good question. What crimes did Fauci commit starting in 2014?

(Not counting his many crimes before that)",en,Retweet,6334,223503,39701,15348,49269935,2025-01-20 21:30:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1881502602212606398',"RT @JohnStrandUSA: I, John Strand, of Naples, Florida have just received word that I have received a FULL pardon of exoneration.

I have wept tears of joy. Thank you @realDonaldTrump for hearing us. Thank you for having our back. 

God bless America. 🇺🇸 https://t.co/XBu5GdEEWn",en,Retweet,562,90428,14427,3336,1064813,2025-01-20 19:42:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GhxwpP0WAAAnDB9.jpg
'1881564506931044448',"I'm still thrilled beyond words —
we have TRUMP as our President! Real work gets done for the American people; real changes will get made; real progress will be seen and felt; real justice will be restored (salute to all Jan 6 patriots!!); and real voices of the American public are finally heard and addressed. It's such an incredible feeling, almost surreal. I'm filled with so much hope and excitement for the future!🇺🇸",en,Tweet,1,51,7,4,1188,2025-01-20 23:48:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
